MatchId,Patch,QueueType,RankFk,GameDuration
NA1_5421751447,15.23.728.3286,CLASSIC,5,1873
NA1_5439234108,15.24.733.5841,CLASSIC,4,1778
EUW1_7572184186,15.20.719.545,CLASSIC,8,1742
KR_8022346869,16.1.737.4870,ARAM,0,1349
EUW1_7565903370,15.20.717.2831,ARAM,0,1370
EUW1_7607326132,15.22.724.5161,CLASSIC,6,1712
EUW1_7606276679,15.22.724.5161,CLASSIC,4,1843
KR_7980551732,15.24.734.7485,ARAM,0,870
NA1_5428491067,15.24.730.7955,CLASSIC,8,952
EUW1_7534458628,15.18.710.2811,CLASSIC,7,1675
EUW1_7569590837,15.20.719.545,CLASSIC,4,932
KR_8033968685,16.1.737.4870,CLASSIC,0,982
EUW1_7563981710,15.20.717.2831,CLASSIC,7,129
KR_7670733981,15.11.685.5259,ARAM,0,1337
EUW1_7602633578,15.22.724.5161,CLASSIC,4,1782
NA1_5417478975,15.23.726.9074,CHERRY,8,1556
NA1_5435752006,15.24.732.64,CHERRY,4,1379
KR_8037572256,16.1.737.4870,CLASSIC,0,970
KR_8018822161,16.1.737.1049,ARAM,0,496
NA1_5443893801,15.24.734.7485,CLASSIC,8,1720
NA1_5422167079,15.23.728.3286,CLASSIC,6,2524
NA1_5436389807,15.24.732.64,CLASSIC,8,1897
NA1_5428308724,15.24.730.7955,CLASSIC,8,1591
EUW1_7576452425,15.20.719.545,CHERRY,6,1749
EUW1_7568380689,15.20.717.2831,CLASSIC,7,1745
NA1_5423385836,15.23.728.3286,CHERRY,8,1482
EUW1_7570130323,15.20.719.545,CLASSIC,8,914
NA1_5438796997,15.24.733.5841,CLASSIC,8,1656
KR_7986392611,15.24.734.7485,CLASSIC,0,732
KR_8032947256,16.1.737.4870,CLASSIC,0,1034
EUW1_7610987232,15.23.726.9074,CLASSIC,0,1930
NA1_5423067590,15.23.728.3286,CLASSIC,5,918
EUW1_7572585407,15.20.719.545,CLASSIC,8,1420
KR_8028691903,16.1.737.4870,CLASSIC,0,2497
EUW1_7609487810,15.23.726.9074,CLASSIC,6,1955
EUW1_7604551181,15.22.724.5161,CLASSIC,6,2042
EUW1_7605174425,15.22.724.5161,CLASSIC,1,2044
EUW1_7572249794,15.20.719.545,CLASSIC,8,2244
EUW1_7578243624,15.21.720.925,CLASSIC,6,1570
KR_8032680254,16.1.737.4870,ARAM,0,1134
KR_7943209499,15.24.730.505,CLASSIC,0,955
EUW1_7556717833,15.19.715.1836,CLASSIC,5,2429
EUW1_7558526751,15.19.715.1836,CLASSIC,0,1510
NA1_5454625727,15.24.734.7485,ARAM,0,1582
EUW1_7583063109,15.21.721.8442,CLASSIC,5,2162
NA1_5415839341,15.22.724.5161,CLASSIC,7,2041
KR_7517774565,15.3.654.407,CLASSIC,0,1735
KR_8011280211,15.24.734.7485,ARAM,0,930
NA1_5427240380,15.24.730.505,CLASSIC,3,2431
EUW1_7570831857,15.20.719.545,CLASSIC,8,1876
NA1_5419244106,15.23.728.3286,CLASSIC,7,1407
KR_8039192980,16.1.737.4870,ARAM,0,897
EUW1_7581963874,15.21.721.8442,CLASSIC,2,1931
EUW1_7608354736,15.22.724.5161,CHERRY,0,1510
KR_8011157053,15.24.734.7485,CLASSIC,0,2111
KR_8008795944,15.24.734.7485,CLASSIC,0,2142
NA1_5422423247,15.23.728.3286,CLASSIC,5,976
EUW1_7580733335,15.21.721.8442,CLASSIC,4,812
EUW1_7607365626,15.22.724.5161,CLASSIC,5,1680
EUW1_7598822470,15.22.724.5161,CLASSIC,8,1420
NA1_5422953658,15.23.728.3286,CLASSIC,8,1540
NA1_5422331736,15.23.728.3286,CLASSIC,8,1786
KR_8032789869,16.1.737.4870,ARAM,0,492
KR_8007477551,15.24.734.7485,ARAM,3,813
NA1_5419428291,15.23.728.3286,CLASSIC,7,1683
NA1_5397777109,15.20.719.545,ARAM,7,1094
NA1_5417267362,15.23.726.9074,CLASSIC,6,2685
EUW1_7605426075,15.22.724.5161,CLASSIC,4,1236
NA1_5449647759,15.24.734.7485,CLASSIC,8,1375
EUW1_7583779258,15.21.721.8442,CHERRY,5,1353
EUW1_7599979833,15.22.724.5161,CLASSIC,0,2040
EUW1_7569468124,15.20.719.545,CLASSIC,8,1840
KR_8019646219,16.1.737.4870,CLASSIC,3,1223
KR_8015033559,16.1.734.5787,CLASSIC,0,465
EUW1_7562187892,15.20.717.2831,CLASSIC,5,2010
KR_8034894897,16.1.737.4870,CLASSIC,7,1242
KR_8032829953,16.1.737.4870,CLASSIC,0,1133
NA1_5421967086,15.23.728.3286,ARAM,0,1307
KR_8006727488,15.24.734.7485,CLASSIC,4,2042
NA1_5452704334,15.24.734.7485,ARAM,0,798
EUW1_7560173955,15.19.715.1836,ARAM,0,619
KR_8029636699,16.1.737.4870,CLASSIC,1,922
KR_7989631069,15.24.734.7485,CLASSIC,0,1465
KR_7854442698,15.19.715.1836,ARAM,0,969
KR_8029784953,16.1.737.4870,CLASSIC,0,922
KR_8038277134,16.1.737.4870,ARAM,0,109
KR_8024734141,16.1.737.4870,CLASSIC,2,1019
NA1_5417513381,15.23.726.9074,SWIFTPLAY,0,1593
KR_8031953630,16.1.737.4870,ARAM,0,1286
KR_8027222727,16.1.737.4870,CLASSIC,4,1588
KR_7972484853,15.24.733.6673,CLASSIC,0,2136
KR_8039072741,16.1.737.4870,CLASSIC,0,1207
EUW1_7597577548,15.22.724.5161,CLASSIC,8,1777
KR_8003604803,15.24.734.7485,CHERRY,0,1763
KR_8033987096,16.1.737.4870,ARAM,0,1254
EUW1_7599042553,15.22.724.5161,CLASSIC,8,1683
KR_8030833157,16.1.737.4870,ARAM,0,973
NA1_5439920994,15.24.733.5841,CLASSIC,6,1658
EUW1_7606276213,15.22.724.5161,CLASSIC,6,1786
EUW1_7607448632,15.22.724.5161,CLASSIC,4,1639
KR_8010595058,15.24.734.7485,CLASSIC,4,1323
EUW1_7522929261,15.17.708.5788,CLASSIC,4,106
KR_8038927589,16.1.737.4870,CLASSIC,0,2133
EUW1_7440904082,15.12.688.6522,CLASSIC,5,961
KR_8031008505,16.1.737.4870,CLASSIC,0,2250
NA1_5447727167,15.24.734.7485,CLASSIC,4,942
KR_6944633142,14.3.558.8314,CLASSIC,0,1843
NA1_5437359710,15.24.732.64,ARAM,3,1601
EUW1_7559748705,15.19.715.1836,ARAM,0,133
KR_8028295087,16.1.737.4870,ARAM,0,986
KR_8019936663,16.1.737.4870,CLASSIC,3,1500
EUW1_7570564635,15.20.719.545,CLASSIC,5,1266
NA1_5435441822,15.24.732.64,CLASSIC,3,1125
NA1_5450930840,15.24.734.7485,CLASSIC,8,1506
NA1_5451428646,15.24.734.7485,CLASSIC,5,1751
NA1_5428470427,15.24.730.7955,CLASSIC,2,1220
KR_8002659509,15.24.734.7485,ARAM,0,1223
KR_8014146243,15.24.734.7485,CLASSIC,4,1824
NA1_5395853537,15.20.719.545,ARAM,6,1590
NA1_5422131254,15.23.728.3286,CLASSIC,7,1713
KR_8006980997,15.24.734.7485,CLASSIC,4,2664
KR_7971481194,15.24.733.5841,SWIFTPLAY,1,1804
KR_8036101967,16.1.737.4870,CLASSIC,0,824
KR_8010667620,15.24.734.7485,CHERRY,0,1297
EUW1_7597371218,15.22.724.5161,CLASSIC,4,1806
KR_8001846817,15.24.734.7485,CLASSIC,4,1165
NA1_5437776885,15.24.732.64,CLASSIC,8,2045
EUW1_7613800142,15.23.728.3286,CLASSIC,5,2040
KR_7990455722,15.24.734.7485,ARAM,0,1320
EUW1_7584119888,15.21.721.8442,CLASSIC,3,1890
NA1_5415684172,15.22.724.5161,ARAM,0,1065
NA1_5453338556,15.24.734.7485,CLASSIC,5,1845
KR_8033916269,16.1.737.4870,CLASSIC,0,1489
KR_8031016737,16.1.737.4870,CLASSIC,0,1812
KR_7870573401,15.20.719.545,ARAM,0,910
EUW1_7567038411,15.20.717.2831,CLASSIC,8,923
KR_7975943035,15.24.733.6673,ARAM,0,1141
EUW1_7583838796,15.21.721.8442,CLASSIC,3,1038
KR_8023460372,16.1.737.4870,ARAM,0,1402
KR_8037634684,16.1.737.4870,CLASSIC,0,1825
KR_8018956268,16.1.737.1049,ARAM,0,913
KR_8037906930,16.1.737.4870,CLASSIC,0,1120
KR_8022905811,16.1.737.4870,ARAM,0,669
KR_8039963470,16.1.737.4870,CLASSIC,0,1529
KR_8003817902,15.24.734.7485,CLASSIC,0,1683
NA1_5420061051,15.23.728.3286,CLASSIC,7,2005
KR_8013805658,15.24.734.7485,CLASSIC,6,1171
NA1_5430648721,15.24.731.5210,CLASSIC,5,1981
NA1_5440277361,15.24.733.6673,ARAM,0,1274
EUW1_7601359999,15.22.724.5161,CLASSIC,6,1894
EUW1_7564363833,15.20.717.2831,CHERRY,3,1465
NA1_5427265507,15.24.730.505,CLASSIC,3,1608
KR_8007999388,15.24.734.7485,CLASSIC,0,1199
NA1_5418378572,15.23.726.9074,CLASSIC,4,131
NA1_5394063005,15.20.719.545,ARAM,0,1120
EUW1_7604799810,15.22.724.5161,CLASSIC,6,1559
EUW1_7571327394,15.20.719.545,CLASSIC,8,920
NA1_5403295858,15.21.721.8442,CLASSIC,8,2049
EUW1_7569797563,15.20.719.545,CLASSIC,4,2075
EUW1_7608606394,15.22.724.5161,CLASSIC,5,1260
NA1_5448820781,15.24.734.7485,CLASSIC,7,674
NA1_5423660329,15.23.728.3286,CLASSIC,4,2826
EUW1_6998613851,14.13.598.9749,CLASSIC,0,2331
EUW1_7603792781,15.22.724.5161,ARAM,3,921
KR_8019838197,16.1.737.4870,CLASSIC,0,935
EUW1_7609866831,15.23.726.9074,CLASSIC,6,2158
KR_8006008671,15.24.734.7485,CLASSIC,0,921
KR_8025591339,16.1.737.4870,CLASSIC,4,1668
EUW1_7567847140,15.20.717.2831,CLASSIC,7,2037
EUW1_7594748560,15.22.724.5161,CLASSIC,5,2004
NA1_5440939205,15.24.733.6673,CLASSIC,9,1928
KR_8026405579,16.1.737.4870,CLASSIC,3,927
KR_8013270316,15.24.734.7485,CLASSIC,0,2410
KR_8017377006,16.1.737.1049,ARAM,0,1577
KR_8031654613,16.1.737.4870,CLASSIC,3,1757
EUW1_7581963014,15.21.721.8442,ARAM,0,1180
NA1_5413037897,15.22.724.5161,CLASSIC,2,1785
KR_8022405462,16.1.737.4870,ARAM,0,1127
KR_8019330737,16.1.737.4870,CLASSIC,4,960
EUW1_7575326995,15.20.719.545,CLASSIC,3,1035
KR_7996753507,15.24.734.7485,ARAM,0,1675
NA1_5391334258,15.20.717.2831,ARAM,7,1688
KR_8011759992,15.24.734.7485,SWIFTPLAY,0,1156
KR_7968449325,15.24.732.64,CLASSIC,3,1286
KR_8024874614,16.1.737.4870,ARAM,0,1118
NA1_5450149717,15.24.734.7485,CLASSIC,7,1857
KR_8010676279,15.24.734.7485,ARAM,0,1043
EUW1_7569761928,15.20.719.545,CLASSIC,8,1558
EUW1_7608694705,15.22.724.5161,CLASSIC,4,589
EUW1_7584440737,15.21.721.8442,CLASSIC,6,1687
KR_7645262777,15.10.680.4378,CLASSIC,0,1149
EUW1_7580382909,15.21.721.8442,CLASSIC,4,933
KR_8019625829,16.1.737.4870,ARAM,0,1011
NA1_5419523793,15.23.728.3286,CLASSIC,5,972
EUW1_7600954126,15.22.724.5161,CLASSIC,8,2025
NA1_5415909221,15.22.724.5161,CLASSIC,8,1526
EUW1_7565046802,15.20.717.2831,CHERRY,8,1664
KR_8004134733,15.24.734.7485,ARAM,0,971
EUW1_7150504688,14.20.623.6777,CLASSIC,0,2060
KR_8034945776,16.1.737.4870,CLASSIC,7,1587
KR_8033103803,16.1.737.4870,CLASSIC,0,2596
NA1_5441175460,15.24.733.6673,ARAM,0,1126
KR_8019726583,16.1.737.4870,CLASSIC,0,2052
EUW1_7567980951,15.20.717.2831,CLASSIC,8,1651
KR_8029641166,16.1.737.4870,ARAM,0,1430
NA1_5396854778,15.20.719.545,CLASSIC,4,1884
EUW1_7571680464,15.20.719.545,CLASSIC,8,1056
EUW1_7570594642,15.20.719.545,CLASSIC,7,1713
KR_8032963777,16.1.737.4870,CLASSIC,0,2039
KR_8036343161,16.1.737.4870,ARAM,0,1063
NA1_5432079441,15.24.731.5210,CLASSIC,7,1282
EUW1_7572653787,15.20.719.545,CLASSIC,8,1172
NA1_5443964162,15.24.734.7485,CLASSIC,8,1687
EUW1_7415028142,15.10.680.4378,CLASSIC,2,1706
NA1_5438742547,15.24.732.64,CLASSIC,8,1751
NA1_5432428036,15.24.731.5210,CLASSIC,1,1352
KR_7995113053,15.24.734.7485,CLASSIC,4,1968
NA1_5437766471,15.24.732.64,CLASSIC,7,916
NA1_5421599269,15.23.728.3286,CLASSIC,8,1235
KR_8034121609,16.1.737.4870,ARAM,0,752
KR_7902708576,15.22.724.5161,ARAM,0,1208
NA1_5437857976,15.24.732.64,CLASSIC,8,1638
KR_8018870558,16.1.737.1049,ARAM,0,956
KR_8027998427,16.1.737.4870,ARAM,0,431
NA1_5441432427,15.24.733.6673,CLASSIC,7,2308
KR_8028032640,16.1.737.4870,ARAM,0,972
KR_8009876559,15.24.734.7485,CLASSIC,0,1639
KR_8026215704,16.1.737.4870,SWIFTPLAY,3,1355
EUW1_7606978072,15.22.724.5161,CHERRY,5,1552
NA1_5455038984,15.24.734.7485,CLASSIC,6,925
NA1_5430106540,15.24.731.5210,ARAM,0,1493
KR_8035572532,16.1.737.4870,CLASSIC,0,1451
EUW1_7577602610,15.21.720.925,CLASSIC,3,1653
EUW1_7584239100,15.21.721.8442,CLASSIC,3,2293
KR_8031861406,16.1.737.4870,CLASSIC,0,1760
KR_8024989470,16.1.737.4870,ARAM,0,597
NA1_5416962934,15.23.726.9074,SWIFTPLAY,2,1317
NA1_5412985745,15.22.724.5161,CLASSIC,8,1671
KR_8037689868,16.1.737.4870,CLASSIC,0,2372
EUW1_7567937582,15.20.717.2831,CLASSIC,8,1382
EUW1_7431102687,15.12.688.6522,CLASSIC,5,1861
EUW1_7602383126,15.22.724.5161,CLASSIC,3,2195
KR_8032298636,16.1.737.4870,ARAM,0,1082
KR_8035029761,16.1.737.4870,CLASSIC,0,2136
EUW1_7607762168,15.22.724.5161,CLASSIC,5,2043
NA1_5440730685,15.24.733.6673,CLASSIC,8,2005
NA1_5426588001,15.23.728.3286,CLASSIC,8,1686
EUW1_7611713261,15.23.726.9074,CLASSIC,6,1626
EUW1_7604170590,15.22.724.5161,CHERRY,4,1451
NA1_5429459264,15.24.731.5210,CLASSIC,7,1733
KR_8030797566,16.1.737.4870,ARAM,0,708
NA1_5430033512,15.24.731.5210,CLASSIC,7,1652
EUW1_7475487136,15.14.697.2104,CLASSIC,3,2330
NA1_5438960149,15.24.733.5841,CLASSIC,3,1879
EUW1_7596802233,15.22.724.5161,CLASSIC,6,1265
KR_8037526223,16.1.737.4870,CLASSIC,0,1117
EUW1_7605653428,15.22.724.5161,CLASSIC,6,1734
KR_8017176899,16.1.737.1049,CLASSIC,0,1981
NA1_5432636326,15.24.731.5210,CLASSIC,2,1842
KR_8016848163,16.1.737.1049,CLASSIC,0,1333
KR_7912875151,15.22.724.5161,CLASSIC,0,1776
KR_8015007181,16.1.734.5787,ARAM,0,877
KR_8021252163,16.1.737.4870,CLASSIC,4,1674
EUW1_7611810202,15.23.726.9074,CLASSIC,5,1596
KR_8038233179,16.1.737.4870,ARAM,0,1091
EUW1_7566359091,15.20.717.2831,CLASSIC,4,2673
NA1_5439370674,15.24.733.5841,CLASSIC,8,1874
KR_8039429713,16.1.737.4870,CLASSIC,0,1908
NA1_5424836916,15.23.728.3286,CLASSIC,8,1767
KR_8018810314,16.1.737.1049,ARAM,0,918
NA1_5422037837,15.23.728.3286,CLASSIC,6,3307
NA1_5428294158,15.24.730.7955,ARAM,0,926
KR_8034316613,16.1.737.4870,ARAM,0,1089
EUW1_7586665961,15.21.721.8442,CLASSIC,5,2029
EUW1_7558507565,15.19.715.1836,CLASSIC,3,1730
KR_8024484476,16.1.737.4870,CLASSIC,0,1786
EUW1_7569591142,15.20.719.545,CLASSIC,8,1681
EUW1_7573218975,15.20.719.545,CLASSIC,8,1602
NA1_5447738508,15.24.734.7485,CLASSIC,8,1352
EUW1_7583500082,15.21.721.8442,CHERRY,4,1547
KR_8035831435,16.1.737.4870,ARAM,0,766
EUW1_7571091267,15.20.719.545,ARAM,8,1437
KR_8012714413,15.24.734.7485,CLASSIC,0,1199
KR_8030770606,16.1.737.4870,CLASSIC,3,2277
EUW1_7613027816,15.23.728.3286,ARAM,0,1474
NA1_5447036559,15.24.734.7485,CHERRY,5,1425
EUW1_7568136967,15.20.717.2831,CHERRY,2,1371
NA1_5420958663,15.23.728.3286,CLASSIC,8,1704
KR_8019717604,16.1.737.4870,SWIFTPLAY,4,1355
NA1_5440428387,15.24.733.6673,CLASSIC,2,999
EUW1_7571456339,15.20.719.545,CLASSIC,8,1281
KR_8038387761,16.1.737.4870,CLASSIC,0,1752
EUW1_7612467355,15.23.726.9074,CLASSIC,0,1657
NA1_5422088730,15.23.728.3286,CLASSIC,7,1568
KR_8037200528,16.1.737.4870,ARAM,0,505
EUW1_7572594625,15.20.719.545,CLASSIC,8,1750
NA1_5423251026,15.23.728.3286,CLASSIC,3,1591
EUW1_7607891489,15.22.724.5161,CLASSIC,6,912
EUW1_7603130783,15.22.724.5161,CLASSIC,9,1628
KR_7806707437,15.18.710.2811,SWIFTPLAY,0,1875
KR_8015280431,16.1.734.5787,CLASSIC,3,1347
EUW1_7566690374,15.20.717.2831,CLASSIC,8,1899
KR_8008166570,15.24.734.7485,CLASSIC,0,1470
KR_7997432469,15.24.734.7485,SWIFTPLAY,0,1631
KR_8007720251,15.24.734.7485,CLASSIC,0,915
KR_8018416731,16.1.737.1049,CLASSIC,4,1987
KR_8039864398,16.1.737.4870,ARAM,0,891
EUW1_7584327895,15.21.721.8442,ARAM,3,1519
KR_8033812101,16.1.737.4870,ARAM,0,1377
NA1_5396765224,15.20.719.545,ARAM,0,1629
NA1_5428281726,15.24.730.7955,CLASSIC,7,919
NA1_5428288710,15.24.730.7955,ARAM,0,907
EUW1_7575562167,15.20.719.545,CLASSIC,5,2097
EUW1_7597467446,15.22.724.5161,CLASSIC,8,1768
KR_8021955608,16.1.737.4870,CLASSIC,0,952
KR_8010183635,15.24.734.7485,CLASSIC,0,1751
NA1_5331037558,15.14.697.2104,CLASSIC,7,1562
NA1_5428681299,15.24.730.7955,CLASSIC,5,1946
NA1_5436270471,15.24.732.64,CLASSIC,2,1866
KR_7996635740,15.24.734.7485,CLASSIC,0,2101
KR_8029075599,16.1.737.4870,ARAM,2,801
NA1_5430787326,15.24.731.5210,ARAM,0,1342
KR_7634690688,15.9.678.1456,CHERRY,0,1439
NA1_5431982500,15.24.731.5210,CLASSIC,4,1450
KR_7972827096,15.24.733.6673,ARAM,0,1460
EUW1_7611137080,15.23.726.9074,CLASSIC,5,1557
KR_8032575945,16.1.737.4870,CLASSIC,4,1283
NA1_5437390190,15.24.732.64,ARAM,4,898
KR_8031093529,16.1.737.4870,ARAM,0,1569
EUW1_7605055113,15.22.724.5161,CLASSIC,5,2470
NA1_5427424686,15.24.730.7955,CLASSIC,6,1769
EUW1_7564960370,15.20.717.2831,CLASSIC,2,2206
KR_8020418224,16.1.737.4870,SWIFTPLAY,0,1432
EUW1_7586393366,15.21.721.8442,CLASSIC,2,989
NA1_5453461470,15.24.734.7485,CLASSIC,7,2012
EUW1_7563710252,15.20.717.2831,CLASSIC,5,2146
NA1_5423272656,15.23.728.3286,CHERRY,0,1644
NA1_5435723675,15.24.732.64,CLASSIC,8,1898
NA1_5411788925,15.22.724.5161,CHERRY,4,1641
KR_8031789386,16.1.737.4870,CLASSIC,6,1825
KR_8026682841,16.1.737.4870,CLASSIC,0,912
NA1_5427613239,15.24.730.7955,CHERRY,4,1545
NA1_5428631806,15.24.730.7955,CLASSIC,7,2060
KR_8017164183,16.1.737.1049,CLASSIC,0,1445
KR_8010777105,15.24.734.7485,CLASSIC,0,1180
EUW1_7594681734,15.22.724.5161,CLASSIC,5,2779
NA1_5441887986,15.24.733.6673,CLASSIC,8,1961
KR_8017398766,16.1.737.1049,CLASSIC,0,1360
NA1_5427706048,15.24.730.7955,SWIFTPLAY,2,1181
KR_8010748635,15.24.734.7485,ARAM,1,1190
EUW1_7571147173,15.20.719.545,ARAM,9,798
KR_8037770147,16.1.737.4870,ARAM,0,1060
EUW1_7597689019,15.22.724.5161,CLASSIC,4,1585
NA1_5421244996,15.23.728.3286,CLASSIC,7,1842
KR_8020387269,16.1.737.4870,CLASSIC,0,2368
EUW1_7547320356,15.19.715.1836,CLASSIC,8,1010
NA1_5411958781,15.22.724.5161,ARAM,3,1387
NA1_5423233667,15.23.728.3286,CHERRY,5,1472
NA1_5421339211,15.23.728.3286,ARAM,0,1306
KR_8021468846,16.1.737.4870,ARAM,0,581
KR_8016462267,16.1.734.5787,CLASSIC,3,2073
KR_8035869828,16.1.737.4870,ARAM,0,916
EUW1_7603562205,15.22.724.5161,CLASSIC,5,2437
NA1_5421455383,15.23.728.3286,CLASSIC,8,1282
EUW1_7591936133,15.21.721.8442,CLASSIC,1,1607
NA1_5434991518,15.24.732.64,CLASSIC,8,1564
EUW1_7581112898,15.21.721.8442,CLASSIC,3,1664
KR_8005546405,15.24.734.7485,CLASSIC,4,1271
NA1_5442366345,15.24.734.7485,CLASSIC,8,2153
NA1_5421448780,15.23.728.3286,ARAM,0,809
EUW1_7611533171,15.23.726.9074,CLASSIC,7,1862
EUW1_7569221134,15.20.719.545,CHERRY,8,1446
EUW1_7585304974,15.21.721.8442,CLASSIC,4,1754
KR_8016719293,16.1.737.1049,SWIFTPLAY,0,1065
NA1_5431847192,15.24.731.5210,ARAM,0,623
KR_8024153521,16.1.737.4870,ARAM,0,987
KR_7982226937,15.24.734.7485,ARAM,0,1025
NA1_5415762934,15.22.724.5161,CLASSIC,4,1483
EUW1_7594763518,15.22.724.5161,CLASSIC,8,1586
EUW1_7571088924,15.20.719.545,CHERRY,0,1426
KR_8040810658,16.1.737.4870,CLASSIC,0,917
EUW1_7606114755,15.22.724.5161,CLASSIC,5,1063
KR_8039464435,16.1.737.4870,CLASSIC,0,2365
NA1_5422340941,15.23.728.3286,SWIFTPLAY,6,1494
KR_7946183814,15.24.730.7955,CLASSIC,0,1845
KR_8034184328,16.1.737.4870,CLASSIC,0,1889
NA1_5438090513,15.24.732.64,CHERRY,6,1372
KR_8039360886,16.1.737.4870,ARAM,0,1369
EUW1_7556149749,15.19.715.1836,CLASSIC,8,2080
KR_8017217663,16.1.737.1049,CLASSIC,5,1791
EUW1_7553999308,15.19.715.1836,CHERRY,0,1591
NA1_5421360525,15.23.728.3286,CLASSIC,8,2381
KR_8011616252,15.24.734.7485,ARAM,0,1506
NA1_5427558325,15.24.730.7955,CHERRY,0,1355
KR_8012732942,15.24.734.7485,CLASSIC,2,2231
KR_8024221432,16.1.737.4870,CLASSIC,0,2123
NA1_5412678958,15.22.724.5161,CLASSIC,1,1310
KR_8011570130,15.24.734.7485,ARAM,0,938
NA1_5431249027,15.24.731.5210,CLASSIC,7,1376
EUW1_7572473109,15.20.719.545,CLASSIC,8,1116
KR_8016932358,16.1.737.1049,CLASSIC,0,2134
KR_8030499741,16.1.737.4870,CLASSIC,2,1507
KR_8015418070,16.1.734.5787,CLASSIC,0,78
KR_7996231123,15.24.734.7485,CLASSIC,1,1411
EUW1_7571082918,15.20.719.545,CLASSIC,8,1496
EUW1_7561671889,15.20.717.2831,CLASSIC,8,1628
EUW1_7594248019,15.22.723.8534,CHERRY,3,1629
KR_8023938548,16.1.737.4870,CLASSIC,5,2085
KR_8036274627,16.1.737.4870,ARAM,0,774
KR_8017347144,16.1.737.1049,CLASSIC,4,1558
EUW1_7606408846,15.22.724.5161,CLASSIC,5,1636
KR_8002527894,15.24.734.7485,URF,0,837
EUW1_7611678124,15.23.726.9074,ARAM,4,1261
KR_7895672461,15.21.721.8442,CLASSIC,0,1464
EUW1_7594177307,15.22.723.8534,CLASSIC,0,1741
EUW1_7606629468,15.22.724.5161,CLASSIC,4,1060
KR_8031722959,16.1.737.4870,CLASSIC,0,967
EUW1_7612852304,15.23.728.3286,CLASSIC,5,2390
NA1_5441310032,15.24.733.6673,ARAM,6,1214
NA1_5398376306,15.21.720.925,CLASSIC,0,1965
NA1_5418643961,15.23.726.9074,CLASSIC,7,1960
KR_7995811654,15.24.734.7485,ARAM,0,1052
KR_7999277815,15.24.734.7485,CLASSIC,0,1679
KR_8010653957,15.24.734.7485,CLASSIC,4,1694
EUW1_7572967978,15.20.719.545,CLASSIC,5,2306
EUW1_7574020747,15.20.719.545,CLASSIC,5,2236
NA1_5416781182,15.23.726.9074,CHERRY,5,1517
KR_8036704396,16.1.737.4870,CLASSIC,0,1814
NA1_5422164174,15.23.728.3286,CHERRY,5,1415
NA1_5420978720,15.23.728.3286,CLASSIC,5,1752
NA1_5430285405,15.24.731.5210,CLASSIC,8,2148
EUW1_7602948121,15.22.724.5161,CLASSIC,5,1571
NA1_5419466350,15.23.728.3286,CLASSIC,7,2014
EUW1_7584503749,15.21.721.8442,CLASSIC,2,1122
KR_8038264248,16.1.737.4870,CLASSIC,0,1776
NA1_5430629366,15.24.731.5210,CLASSIC,7,1475
NA1_5412989049,15.22.724.5161,CLASSIC,6,3065
EUW1_7582556400,15.21.721.8442,CLASSIC,3,1642
EUW1_7567074295,15.20.717.2831,CLASSIC,8,1916
EUW1_7569738877,15.20.719.545,CHERRY,7,1777
NA1_5418898230,15.23.728.3286,CLASSIC,8,1593
NA1_5435563503,15.24.732.64,CLASSIC,7,1354
KR_8016079166,16.1.734.5787,ARAM,0,591
NA1_5434869536,15.24.732.64,CLASSIC,2,1784
EUW1_7576018689,15.20.719.545,ARAM,2,1123
EUW1_7600570798,15.22.724.5161,CLASSIC,3,2417
KR_8029790361,16.1.737.4870,ARAM,0,1168
NA1_5418370846,15.23.726.9074,CLASSIC,8,1103
EUW1_7600641142,15.22.724.5161,CLASSIC,6,1926
KR_7946067518,15.24.730.7955,ARAM,0,1155
KR_7986928381,15.24.734.7485,CLASSIC,0,1931
EUW1_7574425865,15.20.719.545,CLASSIC,8,1664
KR_8026690210,16.1.737.4870,CLASSIC,3,2181
KR_8015526789,16.1.734.5787,ARAM,0,1058
EUW1_7555514416,15.19.715.1836,ARAM,0,1369
NA1_5437137877,15.24.732.64,CLASSIC,6,1945
NA1_5334178958,15.14.697.2104,CLASSIC,3,1719
EUW1_7560686081,15.20.717.2831,CHERRY,8,1542
EUW1_7607334935,15.22.724.5161,CLASSIC,6,2587
KR_8038627000,16.1.737.4870,ARAM,0,568
NA1_5434357529,15.24.732.64,CLASSIC,6,2198
KR_8013064398,15.24.734.7485,ARAM,0,990
NA1_5396045818,15.20.719.545,ARAM,0,1837
KR_8031098223,16.1.737.4870,CLASSIC,0,1139
EUW1_7578911286,15.21.720.925,CHERRY,0,1571
KR_7951824293,15.24.731.5210,ARAM,0,1093
NA1_5417553693,15.23.726.9074,CLASSIC,8,1651
EUW1_7603164261,15.22.724.5161,CLASSIC,8,920
KR_8010866955,15.24.734.7485,CLASSIC,3,2922
EUW1_7602094635,15.22.724.5161,CLASSIC,5,635
EUW1_7569358711,15.20.719.545,CLASSIC,3,1360
KR_8005333314,15.24.734.7485,CLASSIC,0,914
NA1_5389141412,15.20.717.2831,ARAM,0,1104
KR_8023665008,16.1.737.4870,CLASSIC,0,1399
EUW1_7585681980,15.21.721.8442,ARAM,0,1123
EUW1_7566504764,15.20.717.2831,CLASSIC,8,1974
EUW1_7566634538,15.20.717.2831,CLASSIC,8,1691
KR_7975373930,15.24.733.6673,CLASSIC,0,1940
NA1_5438215172,15.24.732.64,CLASSIC,7,2273
