SummonerMatchId,SummonerFk,MatchFk,ChampionFk
753834,227166,KR_8036824518,30
753839,31164,KR_8036765644,120
753842,227171,KR_8036765644,25
753845,227174,KR_8036765644,254
753846,227046,KR_8036765644,15
753850,194117,KR_8036722757,517
754021,227225,KR_8033593581,145
754764,227540,KR_8040559622,84
754766,156700,KR_8040559622,61
754774,227545,KR_8040550419,58
754777,227547,KR_8040550419,15
754782,227550,KR_8040550419,360
754783,59088,KR_8040550419,111
754785,227552,KR_8040533086,64
754787,227554,KR_8040533086,202
754788,227555,KR_8040533086,43
754794,156700,KR_8039478418,68
754798,227562,KR_8039478418,526
754799,227563,KR_8039478418,23
754802,167359,KR_8039478418,222
754811,227571,KR_8038393334,112
754812,136740,KR_8038393334,15
754815,220302,KR_8038306700,245
754819,156700,KR_8038306700,68
754820,227576,KR_8038306700,126
754824,218685,KR_8033728102,106
754826,65315,KR_8033728102,112
754837,227586,KR_8030928468,222
754839,227588,KR_8030928468,58
754842,227589,KR_8030928468,236
754850,154027,KR_8030471611,517
754851,156700,KR_8030471611,105
754854,227595,KR_8030383476,17
754859,156700,KR_8030383476,24
754862,227599,KR_8030383476,222
754866,227602,KR_8030305917,133
754871,227605,KR_8030305917,157
754874,227607,KR_8029682077,516
754877,227610,KR_8029682077,81
754879,218874,KR_8029682077,92
754881,156700,KR_8029682077,910
754885,63962,KR_8029579997,5
754886,29516,KR_8029579997,517
754889,227616,KR_8029579997,58
754893,227619,KR_8029579997,9
754901,227626,KR_8029547699,112
754903,227628,KR_8029547699,526
754905,227629,KR_8029482688,245
754911,16369,KR_8029482688,3
754913,227634,KR_8029482688,35
754914,156700,KR_8029171438,54
754918,227636,KR_8029171438,800
754921,227638,KR_8029171438,13
754924,156700,KR_8028778153,266
754925,227639,KR_8028778153,887
754927,227641,KR_8028778153,51
754929,227643,KR_8028778153,114
754936,51794,KR_8028752139,157
754939,156700,KR_8028752139,86
754946,37237,KR_8028702969,166
754952,227654,KR_8028702969,236
754963,227661,KR_8025702578,267
754965,67244,KR_8039651639,238
754975,180063,KR_8039602817,876
754976,227668,KR_8039602817,13
754981,75839,KR_8039602817,950
754988,227677,KR_8039550721,99
754995,75839,KR_8039505792,246
755003,227684,KR_8039505792,800
755007,227687,KR_8039461825,360
755010,227690,KR_8039461825,59
755011,75839,KR_8039461825,517
755019,51100,KR_8035784876,92
755023,227697,KR_8035784876,350
755024,204956,KR_8035726068,777
755026,188982,KR_8035726068,268
755029,227700,KR_8035726068,62
755032,227691,KR_8035726068,29
755033,100139,KR_8035726068,897
755036,75839,KR_8029746232,245
755037,189029,KR_8029746232,51
755039,227705,KR_8029746232,58
755049,227712,KR_8025997972,164
755052,227714,KR_8025997972,51
755055,227716,KR_8025958569,245
755056,227717,KR_8025958569,777
755058,192512,KR_8025958569,25
755059,70453,KR_8025958569,114
755062,190313,KR_8025958569,236
755063,227720,KR_8025958569,111
755065,227722,KR_8025908308,59
755066,109041,KR_8025908308,131
755068,227724,KR_8025908308,412
755069,227725,KR_8025908308,161
755072,227718,KR_8025908308,901
755074,227727,KR_8025854253,266
755075,227728,KR_8025854253,64
755078,227731,KR_8025854253,99
755079,227732,KR_8025854253,2
755081,75839,KR_8025854253,950
755084,227736,KR_8025801573,240
755085,133429,KR_8025801573,54
755086,227737,KR_8025801573,7
755089,227740,KR_8025801573,17
755092,227742,KR_8025801573,81
755093,227743,KR_8025801573,80
755113,227755,KR_8020397398,25
755117,227758,KR_8020275156,145
755119,227760,KR_8020275156,875
755122,227762,KR_8020275156,236
755124,227764,KR_8020163515,164
755125,75839,KR_8020163515,517
755129,227767,KR_8020163515,122
755133,82972,KR_8020163515,12
755143,227777,KR_8019919132,800
755144,41172,KR_8019823343,164
755147,41174,KR_8019823343,51
755150,227780,KR_8019823343,14
755151,227781,KR_8019823343,84
755152,227782,KR_8019823343,202
755227,153575,KR_7971468732,51
755233,22594,KR_7971468732,555
755334,227786,KR_7940220727,13
755340,126676,KR_7940220727,19
755342,227883,KR_7940220727,221
755347,227886,KR_7940156812,804
755350,227889,KR_7940156812,11
755351,189186,KR_7940156812,7
755352,211958,KR_7940156812,81
755357,227892,KR_8035721027,360
755362,155653,KR_8035721027,222
755370,227899,KR_8035643335,5
755377,227904,KR_8021931434,51
755383,227907,KR_8021931434,412
755390,140097,KR_8021855231,104
755392,133677,KR_8021855231,236
755397,227915,KR_8019760813,498
755414,227924,KR_7994539638,85
755417,227927,KR_7994539638,110
755425,227929,KR_7994449152,517
755434,227933,KR_7994340609,69
755435,227934,KR_7994340609,64
755441,155653,KR_7994340609,13
755455,174169,KR_7972667622,11
755456,227893,KR_7972667622,238
755469,227954,KR_7972638701,897
755471,227955,KR_7972638701,166
755473,227893,KR_7972638701,101
755481,227959,KR_7969330750,84
755482,227960,KR_7969330750,804
755488,227966,KR_7969296141,526
755492,227968,KR_7969296141,360
755493,227969,KR_7969296141,25
755495,227970,KR_7969252745,35
755496,227971,KR_7969252745,103
755502,227974,KR_7969252745,804
755505,174169,KR_7969207755,59
755512,18050,KR_7969207755,523
755515,174169,KR_7969161527,64
755518,227893,KR_7969161527,89
755523,227987,KR_7969161527,147
755532,227994,KR_7969092585,221
755546,228003,KR_8039670689,517
755547,228004,KR_8039670689,15
755548,36493,KR_8039670689,902
755554,132165,KR_8039583494,106
755558,228010,KR_8039583494,555
755573,115049,KR_8039540460,555
755574,228018,KR_8039485392,110
755576,228020,KR_8039485392,4
755577,228021,KR_8039485392,523
755581,227996,KR_8039485392,101
755582,115049,KR_8039485392,81
755583,228024,KR_8039485392,89
755646,205438,KR_8038093100,517
755649,228054,KR_8038093100,106
755656,193341,KR_8036416237,68
755658,221827,KR_8036416237,117
755666,42364,KR_8036004587,84
755667,228062,KR_8036004587,901
755709,99558,KR_8034585338,79
755711,228081,KR_8034585338,157
755712,228082,KR_8034585338,523
756127,188202,KR_8036009266,221
756134,154889,KR_8035925275,266
756137,188202,KR_8035925275,498
756142,228228,KR_8035925275,145
756145,228231,KR_8035791837,64
756151,228222,KR_8035791837,127
756154,188202,KR_8035770612,62
756157,228222,KR_8035770612,18
756163,228241,KR_8035770612,45
756165,228222,KR_8032444628,120
756170,228244,KR_8032444628,54
756172,228246,KR_8032444628,15
756173,228247,KR_8032444628,518
756191,228256,KR_8032372542,245
756193,77551,KR_8032372542,101
756195,67671,KR_8029192468,238
756201,228259,KR_8029192468,84
756208,228262,KR_8025063992,101
756210,228264,KR_8025063992,246
756213,228267,KR_8025063992,53
756214,228268,KR_8022362865,43
756220,228271,KR_8022362865,76
756223,115734,KR_8022362865,89
756225,228271,KR_8022312283,11
756226,188202,KR_8022312283,777
756227,228222,KR_8022312283,18
756228,115734,KR_8022312283,89
756229,228274,KR_8022312283,157
756233,228277,KR_8022312283,412
756243,115734,KR_8022238922,89
756248,115734,KR_8022097403,43
756264,228295,KR_8016839855,36
756267,228298,KR_8016839855,202
756268,228299,KR_8016839855,497
756274,95878,KR_8016821537,114
756277,228222,KR_8016821537,236
756280,228305,KR_8016821537,427
756282,228307,KR_8016821537,28
756283,228308,KR_8016821537,421
756288,98070,KR_8016791531,412
756290,228312,KR_8016791531,54
756293,228314,KR_8016791531,53
756892,27274,KR_8039073677,157
756908,109428,KR_8037565898,67
756910,228625,KR_8037535402,110
756914,228628,KR_8037535402,412
756919,228632,KR_8037535402,43
756922,101261,KR_8037436997,910
756925,44630,KR_8037436997,58
756932,228640,KR_8037231701,163
756934,228642,KR_8037231701,111
756935,44630,KR_8037231701,24
756940,85812,KR_8037218120,875
756942,47276,KR_8037218120,9
756959,228655,KR_8036372943,53
756965,44630,KR_8035252191,68
756991,228674,KR_8035159303,91
757003,160095,KR_8034992625,51
757004,223321,KR_8034992625,201
757006,228686,KR_8034992625,20
757008,182325,KR_8034992625,81
757012,111852,KR_8033971701,3
757018,140493,KR_8033971701,221
757024,228693,KR_8032834389,99
757025,228694,KR_8032834389,777
757030,44630,KR_8031067945,68
757038,228703,KR_8031067945,523
757040,44630,KR_8030967138,150
757043,208252,KR_8030967138,50
757047,228705,KR_8030967138,420
757059,83431,KR_8030926830,427
757064,228715,KR_8030708335,117
757071,228719,KR_8029031731,245
757074,49723,KR_8029031731,518
757075,228721,KR_8029031731,82
757080,228726,KR_8027290698,75
757083,228727,KR_8027290698,804
757087,228728,KR_8027290698,80
757089,42363,KR_8027290698,412
757099,228736,KR_8040178900,25
757102,228739,KR_8040049819,134
757104,228741,KR_8040049819,25
757107,41659,KR_8040049819,234
757113,228746,KR_8039938591,804
757117,41659,KR_8039938591,268
757119,228749,KR_8039938591,80
757120,89334,KR_8039271588,58
757121,95571,KR_8039271588,154
757122,228750,KR_8039271588,84
757136,167383,KR_8039053874,154
757140,11841,KR_8039015972,36
757142,41659,KR_8039015972,777
757147,228762,KR_8039015972,62
757148,228763,KR_8039015972,22
757149,217034,KR_8039015972,910
757150,228764,KR_8038997082,58
757151,80650,KR_8038997082,56
757152,41659,KR_8038997082,4
757154,228766,KR_8038997082,12
757155,228767,KR_8038997082,14
757157,228769,KR_8038997082,910
757164,228774,KR_8038365974,555
757169,222154,KR_8038365974,111
757170,228777,KR_8038202973,122
757173,228780,KR_8038202973,21
757179,228783,KR_8038202973,32
757180,228784,KR_8038082482,875
757186,228786,KR_8038082482,5
757189,228788,KR_8038082482,555
757191,228789,KR_8037305392,62
757200,228795,KR_8037156140,887
757203,213905,KR_8037156140,81
757206,228799,KR_8037156140,121
757208,41659,KR_8037156140,50
757209,228801,KR_8037156140,26
757212,228804,KR_8037109137,157
757214,79814,KR_8037109137,37
757218,41659,KR_8037109137,498
757235,146333,KR_8036413492,516
757239,228756,KR_8036413492,518
757242,132152,KR_8036120251,90
757245,28867,KR_8036120251,114
757247,228820,KR_8036120251,157
757248,228821,KR_8036120251,222
757250,228822,KR_8035927865,897
757251,157252,KR_8035927865,102
757257,41659,KR_8035927865,142
757258,228824,KR_8035927865,523
757262,228828,KR_8035731325,103
757263,41659,KR_8035731325,81
757264,228829,KR_8035731325,147
757278,136667,KR_8030415862,81
757279,228838,KR_8030415862,16
757282,228840,KR_8025222503,166
757283,228841,KR_8025222503,804
757284,228842,KR_8025222503,117
757287,228843,KR_8025222503,103
757288,228844,KR_8025222503,222
757292,228847,KR_8025219014,800
757294,228849,KR_8025219014,53
757296,228836,KR_8025219014,64
757305,192159,KR_8014701558,897
757307,228851,KR_8014701558,112
757311,228854,KR_8014678168,62
757312,228855,KR_8014678168,800
757316,144253,KR_8014678168,254
757320,74913,KR_8014579995,54
757327,228859,KR_8014579995,910
757328,161329,KR_8014579995,21
757362,228876,KR_8012912768,103
757363,228877,KR_8012912768,145
757364,228878,KR_8012912768,53
757369,228880,KR_8012912768,412
757384,228890,KR_8012847345,54
757387,228891,KR_8012847345,112
757404,228836,KR_8011177964,267
757408,140912,KR_8011177964,110
757410,228899,KR_8010944507,72
757413,19401,KR_8010944507,145
757418,165120,KR_8010944507,18
757422,228906,KR_8010886393,711
757426,228836,KR_8010886393,54
757434,228912,KR_8010795898,53
757441,228836,KR_8009450029,11
757448,228917,KR_8009450029,22
757461,186464,KR_8039728349,887
757465,208830,KR_8039728349,875
757466,228927,KR_8039728349,126
757474,228934,KR_8039656075,53
757476,228921,KR_8039656075,266
757480,111845,KR_8013575775,777
757483,195321,KR_8013575775,523
757484,111846,KR_8013575775,117
757486,228936,KR_8013575775,126
757498,195321,KR_8013541047,51
757500,49299,KR_8013483566,122
757504,228942,KR_8013483566,53
757522,147675,KR_8013368346,777
757523,147674,KR_8013368346,42
757525,166214,KR_8013368346,24
757529,111846,KR_8013368346,902
757536,195321,KR_8013319697,131
757543,228950,KR_8013270316,145
757545,195320,KR_8013270316,54
757549,111846,KR_8013270316,201
757552,109839,KR_8013235355,711
757553,149833,KR_8013235355,21
757556,195321,KR_8013235355,64
757557,195320,KR_8013235355,131
757562,228955,KR_8012017143,81
757568,228959,KR_8012017143,901
757570,206609,KR_8011969178,876
757578,228962,KR_8011969178,202
757582,166238,KR_8010176473,517
757584,71653,KR_8010176473,80
757593,195321,KR_8010063564,110
757600,228969,KR_8010049358,77
757607,195320,KR_8010049358,800
757610,216997,KR_8010000269,887
757611,228973,KR_8010000269,59
757612,228974,KR_8010000269,517
757613,228975,KR_8010000269,901
757614,228976,KR_8010000269,875
757618,111847,KR_8010000269,804
757624,228979,KR_8009950120,497
757626,195321,KR_8009950120,64
757630,63534,KR_8009909104,39
757633,207461,KR_8009909104,145
757648,228986,KR_8040024544,236
757680,228997,KR_8037629521,154
757683,228988,KR_8037629521,81
757685,135711,KR_8037629521,41
757688,206570,KR_8037629521,110
757689,229001,KR_8037629521,16
757691,229002,KR_8037595305,62
757707,229012,KR_8036670541,91
757711,229015,KR_8031149139,126
757712,229016,KR_8031149139,7
757713,33803,KR_8031149139,21
757716,229018,KR_8031149139,245
757721,229022,KR_8031101088,245
757725,229024,KR_8031101088,84
757736,229032,KR_8031056425,121
757737,229033,KR_8031056425,7
757739,228987,KR_8031056425,201
757761,229044,KR_8027996468,56
757767,68146,KR_8027996468,61
757768,229047,KR_8027996468,51
757770,229049,KR_8027769415,85
757778,229053,KR_8027769415,202
757785,229057,KR_8027711376,74
757786,62566,KR_8027711376,30
757792,229060,KR_8026459423,133
757793,229061,KR_8026459423,222
757794,229062,KR_8026459423,902
757796,228984,KR_8026459423,141
757802,191999,KR_8026141083,516
757805,229067,KR_8026141083,67
757809,228987,KR_8026141083,201
757820,229076,KR_8024493153,114
757831,228984,KR_8024387098,141
757833,99366,KR_8024387098,145
757836,229084,KR_8024387098,154
757879,187742,KR_8038073558,888
757882,229105,KR_8038017766,13
757973,187742,KR_8028423422,51
757974,229141,KR_8028423422,555
757975,229142,KR_8028423422,266
758001,229160,KR_8027947810,64
758003,229162,KR_8027947810,18
758008,229167,KR_8027947810,157
758098,200545,KR_7942545064,145
758410,229346,KR_8033717898,150
758417,48756,KR_8033717898,777
758423,229353,KR_8033660373,15
758431,19107,KR_8007177886,104
758435,31300,KR_8007177886,79
758450,19107,KR_8007071808,131
758457,229375,KR_8007071808,39
758460,19107,KR_8007032809,39
758461,229377,KR_8007032809,76
758468,212301,KR_8007032809,81
758472,106121,KR_8006979765,517
758478,229387,KR_8006979765,18
758482,229390,KR_8006909171,3
758491,229395,KR_8006807781,203
758496,19107,KR_8006807781,238
758507,54262,KR_8006714776,84
758509,229403,KR_8006714776,143
758518,229407,KR_8006652178,901
758521,19107,KR_8006506159,141
758528,229410,KR_8006506159,236
758531,29874,KR_8006382115,113
758535,106121,KR_8006382115,79
758537,67707,KR_8006382115,134
758548,59826,KR_8004826384,145
758557,229426,KR_8004766866,61
758559,229427,KR_8004766866,1
758590,177678,KR_8040507578,54
758601,229441,KR_8040471560,35
758604,229443,KR_8040471560,800
758605,205390,KR_8040471560,84
758607,205392,KR_8040471560,238
758609,229445,KR_8040471560,432
758610,229438,KR_8040434683,13
758611,229446,KR_8040434683,54
758612,229447,KR_8040434683,39
758613,229448,KR_8040434683,81
758624,229456,KR_8040393486,350
758625,229438,KR_8040393486,13
758631,229461,KR_8039869424,126
758632,229462,KR_8039869424,4
758633,229463,KR_8039869424,145
758638,229465,KR_8039869424,523
758649,229472,KR_8038688079,43
758651,229473,KR_8038637270,131
758654,229476,KR_8038637270,412
758655,18346,KR_8038637270,777
758658,229438,KR_8038637270,145
758662,229480,KR_8038587989,13
758670,229485,KR_8038552489,23
758671,229486,KR_8038552489,126
758673,229488,KR_8038552489,498
758675,75510,KR_8038552489,86
758676,36832,KR_8038552489,799
758678,229491,KR_8038552489,145
758679,229438,KR_8038552489,53
758682,229494,KR_8038475123,76
758685,229438,KR_8038475123,13
758686,229496,KR_8038475123,245
758691,229499,KR_8038357981,266
758692,229500,KR_8038357981,55
758693,17396,KR_8038357981,804
758694,229501,KR_8038357981,412
758695,229502,KR_8038357981,799
758697,44982,KR_8038357981,236
758699,229503,KR_8038357981,497
758701,229438,KR_8036791423,54
758702,229504,KR_8036791423,90
758704,229505,KR_8036791423,804
758710,229510,KR_8036750253,106
758713,100118,KR_8036750253,523
758719,229504,KR_8036750253,53
758728,229518,KR_8035232827,202
758735,229521,KR_8034620627,106
758736,229522,KR_8034620627,799
758741,21801,KR_8034587200,233
758744,229528,KR_8034587200,497
758746,229522,KR_8034587200,904
758749,229524,KR_8034587200,53
758750,229529,KR_8031472236,39
758752,54697,KR_8031472236,7
758755,36054,KR_8031472236,24
758758,119304,KR_8031472236,236
758761,229438,KR_8031401728,517
758762,229534,KR_8031401728,910
758764,229536,KR_8031401728,555
758767,229538,KR_8031401728,163
758768,229539,KR_8031401728,22
758773,229544,KR_8031336954,222
758782,229550,KR_8031264515,163
758783,229551,KR_8031264515,429
758789,229556,KR_8031264515,267
758820,178113,KR_8039710300,82
758828,164382,KR_8039710300,901
758860,229580,KR_8038054502,54
758867,229585,KR_8038054502,950
758875,229592,KR_8037980603,887
758879,25404,KR_8037980603,78
759161,192601,KR_8015338489,517
759162,229684,KR_8015338489,157
759168,229688,KR_8015338489,81
759181,229695,KR_8012323278,28
759183,229688,KR_8012323278,81
759190,229699,KR_8012221904,80
759193,148967,KR_8012221904,15
759199,229688,KR_8012221904,412
759201,229705,KR_8001084740,266
759203,229688,KR_8001084740,81
759212,229709,KR_8001032162,950
759215,229710,KR_8001032162,54
759218,105990,KR_8001032162,67
759220,229711,KR_8000949827,106
759221,229712,KR_8000949827,126
759223,229714,KR_8000949827,21
759227,229718,KR_8000949827,61
759229,229688,KR_8000949827,53
759231,35278,KR_7998018775,62
759232,187248,KR_7998018775,34
759235,165182,KR_7998018775,420
759236,16827,KR_7998018775,76
759243,229689,KR_7997949652,202
759250,39914,KR_7997865650,145
759255,166738,KR_7997865650,266
759257,229728,KR_7997865650,3
759266,229734,KR_7993015592,107
759267,229735,KR_7993015592,238
759268,229689,KR_7993015592,21
759271,229737,KR_7992964809,141
759273,229739,KR_7992964809,236
759281,229745,KR_7992934820,245
759282,123864,KR_7992934820,904
759284,229689,KR_7992934820,800
759286,229737,KR_7992934820,141
759288,229747,KR_7992934820,145
759298,229688,KR_7990858262,81
759299,229689,KR_7990858262,800
759301,27231,KR_7990783647,36
759302,229755,KR_7990783647,112
759313,229689,KR_7990743381,18
759318,229764,KR_7990743381,21
759320,54682,KR_7990705214,80
759323,229689,KR_7990705214,202
759327,229768,KR_7990705214,91
759329,229770,KR_7990705214,800
759331,180048,KR_7990650827,106
759332,229766,KR_7990650827,268
759333,57112,KR_7990650827,15
759343,179317,KR_7990623367,145
759349,229689,KR_7990623367,800
759510,229804,KR_8030552558,80
759511,175475,KR_8030552558,11
759512,229803,KR_8030552558,517
759517,31615,KR_8030552558,38
759520,229804,KR_8030531560,80
759523,229831,KR_8030531560,202
759524,229826,KR_8030531560,497
759530,88545,KR_8030497708,39
759533,229804,KR_8030497708,518
759543,229803,KR_8030448862,202
759544,229826,KR_8030448862,497
759572,229853,KR_8020489094,101
759574,229855,KR_8020489094,350
759579,173860,KR_8020489094,9
759582,211164,KR_8020383043,91
759585,229861,KR_8020383043,36
759586,229862,KR_8020383043,887
759588,229864,KR_8020383043,901
759589,229865,KR_8020383043,101
759592,229867,KR_8020241918,61
759595,229870,KR_8020241918,39
759597,229871,KR_8020241918,101
759600,229872,KR_8020151972,122
759604,150012,KR_8020151972,78
759607,229875,KR_8020151972,950
759614,198365,KR_8020061513,350
759619,173860,KR_8020061513,43
759633,229889,KR_8019820875,895
759637,229891,KR_8019820875,163
759646,229897,KR_8019726583,48
759649,173860,KR_8019726583,7
759651,147398,KR_8019688508,82
759652,229900,KR_8019688508,142
759653,229901,KR_8019688508,81
759654,112442,KR_8019688508,53
759667,229909,KR_8019627095,103
759703,229926,KR_8008915684,21
759708,90119,KR_8008915684,67
759709,229930,KR_8008915684,101
759711,106012,KR_8004244855,62
759714,229927,KR_8004244855,26
759715,229932,KR_8004244855,150
759717,229933,KR_8004244855,13
759720,229936,KR_8004124073,238
759726,229939,KR_8004124073,19
759730,229923,KR_7996552026,420
759732,229943,KR_7996552026,112
759734,229927,KR_7996552026,26
759742,22321,KR_7996488926,157
759744,229951,KR_7996488926,800
759753,229923,KR_7996416699,115
759760,229923,KR_7996325783,893
759761,229943,KR_7996325783,36
759768,229961,KR_7996325783,21
759771,229963,KR_7996251103,5
759780,229965,KR_7994391066,54
759782,229967,KR_7994391066,90
759783,229968,KR_7994391066,81
759785,112786,KR_7994391066,233
759791,229943,KR_7994276711,203
759799,229976,KR_7994276711,98
759801,76842,KR_7994183720,5
759802,229943,KR_7994183720,90
759804,229927,KR_7994183720,26
759809,155407,KR_7994183720,161
759812,229982,KR_7994083002,777
759822,229943,KR_7993959207,90
759832,229990,KR_7993862880,84
759833,229991,KR_7993862880,63
759836,229994,KR_7993862880,777
759843,229926,KR_7990083114,804
759849,187146,KR_7990083114,101
759851,21908,KR_7990028276,238
759852,18112,KR_7990028276,55
759855,229999,KR_7990028276,887
759863,230004,KR_7989908283,81
759865,229926,KR_7989908283,54
759878,230011,KR_7989784986,221
759879,230012,KR_7989784986,7
759882,230014,KR_7989736078,105
759887,230017,KR_7989736078,777
759893,229923,KR_7989593169,115
759895,230022,KR_7989593169,106
759897,230023,KR_7989593169,142
760103,230113,KR_8012961882,21
760109,51076,KR_8012961882,518
760110,65700,KR_8012955304,6
760112,186591,KR_8012955304,39
760129,230130,KR_8011428055,412
760130,230131,KR_8009969267,106
760140,230140,KR_8009947717,157
760143,230143,KR_8009947717,18
760149,230148,KR_8009947717,526
760155,230152,KR_8009906048,54
760156,211104,KR_8009906048,950
760157,230153,KR_8009906048,81
760158,230154,KR_8009906048,22
760159,230155,KR_8009906048,99
760160,28715,KR_8009811113,875
760162,42166,KR_8009811113,893
760169,55583,KR_8009811113,117
760170,136449,KR_8009770183,41
760173,230160,KR_8009770183,81
760174,110671,KR_8009770183,43
760175,230161,KR_8009770183,150
760177,230162,KR_8009770183,134
760179,230163,KR_8009770183,432
760181,230165,KR_8009726371,48
760183,230166,KR_8009726371,202
760193,17148,KR_8009693007,81
760194,230113,KR_8009693007,101
760201,230113,KR_8009657419,54
760207,230174,KR_8009657419,150
760209,230178,KR_8009657419,518
760210,230179,KR_8009627348,86
760211,166651,KR_8009627348,143
760212,230180,KR_8009627348,91
760214,230181,KR_8009627348,201
760217,230184,KR_8009627348,126
760218,230185,KR_8009627348,81
760621,137634,KR_8039962231,64
760622,49469,KR_8039962231,13
760632,230373,KR_8039843690,238
760634,230375,KR_8039843690,99
760643,230383,KR_8039785414,51
760644,230384,KR_8039785414,518
760649,230388,KR_8039785414,902
760652,49469,KR_8037894055,268
760660,49469,KR_8036364842,13
760664,39553,KR_8036364842,201
760665,230396,KR_8036364842,150
760666,230397,KR_8036364842,887
760669,230400,KR_8036364842,37
760676,230404,KR_8036202425,30
760677,230405,KR_8036202425,39
760680,230407,KR_8036066067,13
760681,230408,KR_8036066067,234
760684,230410,KR_8036066067,201
760685,230411,KR_8036066067,50
760688,230413,KR_8036066067,63
760696,230419,KR_8035985883,245
760708,168717,KR_8035726377,110
760710,49469,KR_8035675260,41
760711,80795,KR_8035675260,35
760714,230430,KR_8035675260,902
760717,230433,KR_8035675260,157
760718,230434,KR_8035675260,222
760735,90663,KR_8035559958,266
760737,49469,KR_8035559958,234
760740,230451,KR_8035448396,875
760743,230454,KR_8035448396,523
760749,230457,KR_8035448396,101
760752,49469,KR_8035369846,268
760754,230461,KR_8035369846,25
760757,168730,KR_8035369846,84
760761,230464,KR_8035328275,126
760762,230465,KR_8035328275,800
760763,222906,KR_8035328275,804
760767,49469,KR_8035328275,268
760773,36014,KR_8035249651,804
760786,230475,KR_8035208637,5
760788,230477,KR_8035208637,498
760796,230483,KR_8035094466,86
760801,230485,KR_8033881840,234
760803,61825,KR_8033881840,22
760806,40519,KR_8033881840,517
760807,49469,KR_8033881840,268
760813,230490,KR_8033811308,360
760814,230491,KR_8033811308,111
760815,230492,KR_8033811308,106
761022,230622,KR_8040008617,34
761037,230634,KR_8039922872,7
761038,230635,KR_8039922872,202
761040,230629,KR_8039823531,897
761044,230637,KR_8039823531,89
761045,230638,KR_8039823531,238
761050,230629,KR_8039550894,517
761055,46404,KR_8039550894,122
761056,9239,KR_8039550894,113
761058,230646,KR_8039550894,22
761059,230647,KR_8039550894,201
761066,230652,KR_8038169975,80
761068,230653,KR_8038169975,523
761070,230655,KR_8038114213,516
761072,230656,KR_8038114213,69
761073,230657,KR_8038114213,236
761075,230651,KR_8038114213,5
761080,86235,KR_8038032193,887
761088,230664,KR_8038032193,17
761093,230669,KR_8037919551,950
761095,230629,KR_8037919551,85
761102,230674,KR_8036533046,234
761104,27920,KR_8036533046,25
761110,39759,KR_8028387038,887
761116,230681,KR_8028387038,48
761119,230629,KR_8028387038,78
761121,230684,KR_8028253161,35
761122,224402,KR_8028253161,893
761123,230685,KR_8028253161,18
761125,230629,KR_8028253161,114
761128,192223,KR_8028253161,22
761132,230692,KR_8026436332,910
761133,230693,KR_8026436332,523
761137,230695,KR_8026436332,61
761147,230699,KR_8026310422,90
761150,230629,KR_8026265028,78
761154,230705,KR_8026265028,50
761159,182753,KR_8026265028,98
761163,230710,KR_8026212046,51
761164,230711,KR_8026212046,64
761167,230714,KR_8026212046,103
761173,230718,KR_8026004258,523
761176,56049,KR_8026004258,154
761178,230721,KR_8026004258,157
761188,230728,KR_8024395289,29
761193,230730,KR_8024371093,51
761198,230734,KR_8024371093,222
761201,230737,KR_8024310436,35
761203,113296,KR_8024310436,22
761204,59855,KR_8024310436,350
761206,200052,KR_8024310436,17
761209,230740,KR_8024310436,902
761210,230741,KR_8024245674,122
761211,230742,KR_8024245674,254
761215,230629,KR_8024245674,18
761217,230651,KR_8024245674,7
761218,230746,KR_8024245674,901
761219,230747,KR_8024245674,63
761221,230749,KR_8039412323,64
761222,230750,KR_8039412323,127
761223,230751,KR_8039412323,901
761224,16288,KR_8039412323,43
761227,167625,KR_8039412323,157
761232,230757,KR_8039361123,268
761236,230759,KR_8039361123,54
761238,230760,KR_8039361123,202
761247,230768,KR_8039305766,238
761257,204363,KR_8039259659,90
761259,230772,KR_8039259659,12
761261,230773,KR_8036620861,104
761262,230774,KR_8036620861,115
761263,194909,KR_8036620861,236
761266,230777,KR_8036620861,238
761282,142979,KR_8036414054,101
761283,70000,KR_8036414054,21
761286,26921,KR_8036414054,64
761291,20700,KR_8035956365,20
761293,230795,KR_8035956365,523
761294,230752,KR_8035956365,117
761296,230797,KR_8035956365,64
761298,230799,KR_8035956365,110
761299,230800,KR_8035956365,80
761304,120461,KR_8035877352,497
761313,230809,KR_8035786093,21
761315,230752,KR_8035786093,516
761316,230811,KR_8035786093,887
761318,177994,KR_8035786093,804
761320,34392,KR_8035737126,875
761321,230814,KR_8035737126,77
761326,49266,KR_8035737126,59
761331,61493,KR_8034420632,98
761333,230820,KR_8034420632,804
761336,230822,KR_8034420632,77
761339,230825,KR_8034420632,43
761340,230752,KR_8034363489,150
761342,45781,KR_8034363489,518
761352,230831,KR_8034275206,517
761353,230832,KR_8034275206,51
761360,230835,KR_8034175849,39
761361,230836,KR_8034175849,126
761365,230752,KR_8034175849,114
761369,230839,KR_8034175849,517
761373,230841,KR_8034055473,202
761379,230846,KR_8034055473,111
761380,230847,KR_8033929808,2
761381,115525,KR_8033929808,64
761383,230849,KR_8033929808,51
761386,230850,KR_8033929808,234
761387,45781,KR_8033929808,84
761388,230851,KR_8033929808,202
761389,95747,KR_8033929808,74
761390,230752,KR_8033845062,240
761393,41182,KR_8033845062,81
761396,230853,KR_8033845062,517
761400,18352,KR_8033724554,266
761409,50097,KR_8033724554,25
761410,230752,KR_8033637356,106
761411,79608,KR_8033637356,33
761417,230866,KR_8033637356,90
761418,230867,KR_8033637356,81
